round_epochs,val_loss,val_acc,loss,acc,first_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
30,7.068883429,0.56143184,6.661941312,0.577897136,40,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
30,2.446137929,0.848015982,0.042864179,0.977498973,30,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.44716663,0.847929526,0.044509138,0.976773358,40,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.337734753,0.847682508,0.043628622,0.976698481,30,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.434631092,0.847880122,0.044417555,0.976679182,30,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.432889477,0.847818368,0.043751798,0.976656796,50,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.448952539,0.847315068,0.044375164,0.976463813,60,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.447907675,0.847867771,0.04463673,0.976456866,30,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.450126018,0.8472317,0.04424727,0.976435252,50,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.438542105,0.847889385,0.044978025,0.976427533,30,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.448200343,0.847494156,0.044147463,0.97636655,40,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.446923204,0.84805921,0.044867124,0.976249988,50,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.417740453,0.847145244,0.044971856,0.976158129,50,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.398830967,0.847086577,0.045604643,0.976092514,40,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.448657355,0.847420051,0.045622669,0.976050058,30,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,1.727569112,0.846848822,0.046838436,0.975598478,60,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,1.713839511,0.846765453,0.048430355,0.975073565,50,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,1.808118668,0.846296119,0.050103889,0.97472774,30,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.485269535,0.845805171,1.292267705,0.892033051,60,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.494618126,0.845227766,2.099387492,0.843373587,50,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.494290835,0.845215415,2.396933521,0.835114694,60,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x00000196BD824358>
30,2.447105866,0.847914087,0.042942198,0.977498201,60,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.446753898,0.847938789,0.043299297,0.976890691,30,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.448911911,0.847830719,0.04328657,0.976854411,30,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.423383564,0.848080824,0.043627056,0.976828937,30,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.432614017,0.847858508,0.043614036,0.9767942,40,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.42099988,0.847870859,0.044119295,0.976691533,60,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.442845985,0.848015982,0.0437516,0.976636726,50,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.449962449,0.847142156,0.045095923,0.976071672,40,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.449113534,0.847222437,0.045587689,0.976055462,60,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.451010576,0.847040261,0.046945178,0.975841637,30,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,1.735710206,0.846734576,0.048385677,0.975282758,60,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,1.799390963,0.846617242,0.048176092,0.975197846,40,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,1.745668755,0.84572489,0.050028713,0.974733143,30,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.488127852,0.84562917,0.086464129,0.970476714,40,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.486304589,0.845551977,0.093242664,0.969971871,50,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.485047537,0.845706363,0.193980929,0.960885467,40,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7fea1cfa91d0>
30,2.26107154,0.847812192,0.043296797,0.976804235,60,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7ffa51b9a160>
30,2.307473979,0.84778749,0.044264851,0.976595042,30,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7ffa51b9a160>
30,2.450242035,0.847003208,0.045398062,0.975957426,40,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7ffa51b9a160>
30,2.042543187,0.846533874,0.047953461,0.975122197,40,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7ffa51b9a160>
30,2.455263906,0.847494156,0.085391211,0.971423874,30,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7ffa51b9a160>
