round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
30,2.451078489,0.847234788,0.071495307,0.970890469,60,30,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.451076803,0.847240963,0.068354208,0.970872715,50,35,25,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.486325381,0.845079555,0.069128993,0.970713697,70,35,20,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.457073822,0.847500332,0.07717751,0.970304573,50,40,20,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.456352996,0.846904401,0.07177482,0.970302257,50,40,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.449720797,0.847521946,0.080376436,0.970242047,50,35,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.453405036,0.847265665,0.067341805,0.970225836,50,30,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.46018059,0.845839136,0.071322141,0.968665763,50,35,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.451821458,0.847398437,0.076850862,0.968617131,60,40,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.4939556,0.844409519,0.103036267,0.963781753,60,35,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000245D7315158>
30,2.496600066,0.844057518,0.119289685,0.963770946,70,35,25,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.494138032,0.844208817,0.117628451,0.963136419,60,30,25,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.489029999,0.845258643,0.146329926,0.9623174,50,40,20,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.456939867,0.847521946,0.138346781,0.961748486,70,30,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.487440236,0.844903555,0.132926058,0.96152617,60,40,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.488767481,0.844857239,0.165623422,0.959153253,50,40,25,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.611605295,0.837780172,0.214350844,0.956335704,70,30,20,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.48664465,0.845094994,0.317900608,0.953376119,70,40,20,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.503932969,0.845477872,0.352129926,0.946989159,50,30,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.466822357,0.84664812,0.387521465,0.943688381,60,30,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.497601344,0.844495975,0.409697291,0.940603743,70,35,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.526173897,0.842905797,0.558079019,0.93580619,50,35,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.878934857,0.811364682,0.57833908,0.9268734,70,40,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,5.993462001,0.627904392,0.58253261,0.919224333,70,35,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,3.631488288,0.774691768,0.939824281,0.908052942,70,40,25,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,3.597471531,0.776732754,1.10432005,0.899474469,60,35,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,5.998775493,0.62778397,1.126117315,0.89699657,60,35,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.541894522,0.842102988,1.573960187,0.872358837,70,40,25,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f07e323aea0>
30,2.536042247,0.842353094,1.778818939,0.856189191,50,40,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7f0d10e14d08>
30,2.44639584,0.848077737,0.041865235,0.978087957,70,30,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.445330055,0.848040684,0.04149451,0.978067887,50,40,25,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.445591267,0.848130228,0.041702931,0.978051676,60,40,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.445359016,0.848164193,0.042632268,0.977987606,70,30,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.446440768,0.848102438,0.042778044,0.977939746,50,30,25,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.448194234,0.847895561,0.042686699,0.977909641,60,40,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x000001C3E51B3438>
30,2.449193387,0.847861596,0.041954458,0.977891114,70,30,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.445903218,0.848068473,0.041762002,0.977888799,60,30,20,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.441704285,0.848043772,0.041850698,0.977865641,60,30,25,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.417950475,0.848114789,0.041520992,0.977818553,70,40,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.448290872,0.847833806,0.041885802,0.977813921,70,30,25,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.449175864,0.847806017,0.042177543,0.977763746,60,30,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.446288374,0.848087,0.043573632,0.977746763,60,35,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.448326298,0.847413876,0.042108545,0.977716658,60,40,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.478830148,0.845941031,0.049901366,0.977715886,50,35,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.446161215,0.848117877,0.043282724,0.977671886,50,40,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.447292257,0.847870859,0.043055771,0.977667254,60,40,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.446889091,0.848068473,0.044148193,0.977654132,50,40,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.447273516,0.848015982,0.043645743,0.977613991,50,30,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.446893469,0.847994368,0.042970366,0.977572307,50,30,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.434025303,0.848012894,0.042630647,0.97746964,70,30,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x000001C3E51B3438>
30,2.445549276,0.848105526,0.042263488,0.977262762,60,30,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.449150123,0.847704122,0.042780849,0.977258131,60,40,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.478356757,0.846076891,0.053627473,0.97724578,70,30,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.446195062,0.848025245,0.042486049,0.977218762,60,40,25,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.479820302,0.845990434,0.053681093,0.977178622,50,30,25,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.449181094,0.847589876,0.042892308,0.977142341,70,35,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.4366166,0.84805921,0.044031152,0.977091394,70,30,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.446237536,0.84805921,0.043676647,0.977074411,60,40,25,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.447779301,0.847830719,0.042922315,0.977061288,70,30,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.47920346,0.845974996,0.054741714,0.977050481,50,40,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.378445605,0.847768964,0.043450874,0.977025779,60,40,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.450037134,0.84770721,0.043712983,0.976994902,50,40,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.4459949,0.847846157,0.043009141,0.976771814,60,40,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.449668799,0.847497244,0.043544236,0.976707744,70,35,25,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.291204975,0.843995764,0.044457821,0.976636726,70,35,20,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.471264718,0.845681662,0.057587572,0.976489287,50,40,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.233146003,0.847182296,0.044521054,0.976417498,70,30,20,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.101428053,0.847583701,0.0448656,0.976409778,50,40,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.479773897,0.845610644,0.052191621,0.976205988,50,30,20,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.259543561,0.847145244,0.044595501,0.976056234,50,30,20,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.443784634,0.847596051,0.044694243,0.97600683,50,40,20,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.47233035,0.845727978,0.056438301,0.975816163,60,35,25,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.447711711,0.847750438,0.047271364,0.975749777,60,35,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.479201112,0.845817522,0.057913448,0.975349145,50,30,20,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.448472183,0.847796754,0.049539578,0.975330618,60,35,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.479397707,0.845777381,0.058939696,0.975192442,50,35,25,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.470003359,0.845922504,0.057390692,0.974689143,50,40,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.474285523,0.845888539,0.060429645,0.974515459,70,35,20,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.449356215,0.847957315,0.055175414,0.974359529,50,30,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.452605546,0.847537385,0.062381616,0.973423948,60,40,25,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.481934918,0.845585942,0.069431274,0.972567104,70,40,25,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.451813087,0.847521946,0.079810659,0.972078471,70,40,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.481851751,0.845694013,0.078331975,0.970348573,50,35,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.448787889,0.847420051,0.064949293,0.970341626,70,40,25,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x000001C3E51B3438>
30,2.457055237,0.847092752,0.12739155,0.968699728,60,30,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.48896351,0.845357451,0.1450522,0.967162813,50,30,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.433507073,0.845227766,0.158978335,0.967120356,50,35,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.487149255,0.844986923,0.226114097,0.960213887,70,40,25,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.589396935,0.835807116,0.999252703,0.900883244,70,40,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883442,0.56143184,3.093870789,0.770250847,60,30,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,5.975525235,0.629266079,5.791789406,0.630627765,60,35,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068933207,0.561428752,6.41645022,0.582920865,60,35,20,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883442,0.56143184,7.372572365,0.533639224,50,40,20,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.402679512,0.540722466,7.492346345,0.525171909,70,30,20,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,7.52893183,0.523120116,60,35,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,7.567447157,0.522577448,60,30,25,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883442,0.56143184,7.797079271,0.510404091,60,35,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.119746592,0.558276185,7.726941199,0.509728651,60,30,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,7.800421406,0.509395948,70,30,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,7.862593516,0.505246817,60,35,20,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,7.869731474,0.504596851,50,40,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.069530426,0.5613917,7.896020249,0.503543165,60,40,20,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,7.972089354,0.499865684,70,35,25,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,7.925340747,0.499529122,60,40,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,8.043588973,0.497069749,50,30,25,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.068883439,0.56143184,8.063278217,0.495064271,70,35,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,7.080330137,0.560721663,8.026822828,0.493244057,50,35,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x0000017374AF5080>
30,2.409385231,0.848090087,0.041285679,0.978182133,60,30,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.446954546,0.847929526,0.043082716,0.977891114,70,40,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.445713057,0.848071561,0.041952568,0.977879535,60,30,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.445296991,0.848099351,0.042749256,0.977702763,50,35,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.467870276,0.845941031,0.049470448,0.977698904,50,40,20,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.449288192,0.847688683,0.042870202,0.977695044,60,30,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.447560297,0.847846157,0.04249832,0.977684237,50,40,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.446907357,0.84799128,0.043710409,0.977655675,60,30,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.447228876,0.847966578,0.044598538,0.977643324,70,40,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.446943855,0.847985105,0.043370086,0.977614763,50,40,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.446180265,0.847802929,0.042231148,0.977578482,60,40,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.449668757,0.847765876,0.045075288,0.977494342,50,30,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.446229521,0.848108614,0.042870072,0.97748971,70,40,25,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.4474512,0.847858508,0.043581039,0.977448798,60,30,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.44616126,0.847852333,0.042407533,0.977396306,60,35,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.446319213,0.847957315,0.046642696,0.977380868,70,40,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.410183082,0.847954228,0.043696586,0.977282061,50,30,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x0000024585682488>
30,2.443773999,0.847660894,0.043757248,0.977142341,70,30,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.447549827,0.847812192,0.043945621,0.97706978,70,30,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000212FE883488>
30,2.446314953,0.847880122,0.043491379,0.977067464,60,40,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.447376683,0.847849245,0.043112411,0.97703813,60,35,25,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.44878997,0.847818368,0.04301999,0.977029639,70,35,20,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.447751891,0.847790578,0.043023063,0.976944727,50,35,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.429628681,0.847790578,0.043219343,0.976852095,50,35,25,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.441122512,0.847935701,0.045632459,0.976836656,50,35,20,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.447248625,0.84770721,0.04302812,0.976831253,50,40,20,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.447233112,0.847762789,0.04392387,0.976805007,70,30,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.447301487,0.847858508,0.043265582,0.976803463,60,35,20,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.413311203,0.84785542,0.043403002,0.976781849,50,35,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.448684842,0.847630016,0.045397353,0.97652634,50,30,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.11987458,0.847620753,0.044934959,0.97647462,70,40,20,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.279977878,0.847759701,0.044831902,0.976453006,50,35,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.222495552,0.847460191,0.044201626,0.976402831,50,40,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000212FE883488>
30,2.447562126,0.847833806,0.047424676,0.975565285,70,40,20,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.444112767,0.847799841,0.047845346,0.975529776,70,30,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.480111865,0.845740328,0.055655192,0.975322127,50,30,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.475422685,0.845768118,0.05832124,0.975055039,60,30,20,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
