round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,fourth_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
30,2.445041859,0.848003631,0.048718571,0.976525568,60,40,35,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x7fc3fc894bf8>
30,2.481985694,0.84432615,0.052133068,0.97648234,70,40,30,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x7fecbdad3bf8>
30,2.358207439,0.847623841,0.043859479,0.976481568,70,40,30,20,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x7fc3fc894bf8>
30,2.44588471,0.848120965,0.058920629,0.976432164,60,50,35,20,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x7fecbdad3bf8>
30,2.444572231,0.848028333,0.059890355,0.976310199,70,40,35,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x7fecbdad3bf8>
30,2.204952942,0.847327419,0.044631089,0.976252304,70,40,30,25,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x7fc3fc894bf8>
30,2.196537007,0.84778749,0.044676063,0.976097918,70,50,30,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x7fecbdad3bf8>
30,2.287861187,0.847731911,0.045090842,0.976058549,70,50,30,25,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x7fc3fc894bf8>
30,2.486392355,0.84500545,0.124156721,0.963786385,60,40,30,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,2.523017101,0.843063271,0.143880193,0.962291154,60,40,30,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,2.508430938,0.840095967,0.155480358,0.961881258,70,40,30,20,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fc3fc894bf8>
30,2.499509366,0.844076044,0.187467324,0.960450098,70,40,35,20,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,7.068885653,0.56143184,0.278311489,0.955059701,60,40,35,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,2.488954997,0.845027064,0.510960089,0.935163943,60,50,35,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,2.493875865,0.843761097,0.487822684,0.934229134,70,50,30,20,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fc3fc894bf8>
30,2.491308236,0.844851064,0.758162814,0.922095917,70,50,30,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,2.463152156,0.842414848,0.865253031,0.90919926,70,50,30,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fc3fc894bf8>
30,2.883222388,0.777331773,1.364088498,0.84783535,70,40,35,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,2.783173588,0.808777168,0.95130243,0.845787416,70,40,30,25,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fc3fc894bf8>
30,2.950112811,0.798331393,1.181189122,0.824964568,70,40,30,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fc3fc894bf8>
30,7.068883429,0.56143184,1.295461412,0.73709408,60,40,35,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,6.003536545,0.627509163,3.695853688,0.700874289,60,50,35,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fecbdad3bf8>
30,3.291489294,0.56143184,1.158249203,0.658965365,60,50,35,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x7fc3fc894bf8>
30,2.350477231,0.848049947,0.041787424,0.977891886,60,40,35,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7fcf0beedae8>
30,2.44644998,0.848012894,0.042559093,0.977870272,70,50,30,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.44556143,0.848083912,0.041813353,0.977824728,70,50,30,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.42793944,0.84812714,0.041891174,0.977814693,70,50,35,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7fcf0beedae8>
30,2.381524932,0.848077737,0.041883897,0.977813921,70,50,30,20,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7fcf0beedae8>
30,2.446184924,0.848025245,0.042940697,0.977803114,60,40,35,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.446781209,0.848037596,0.043153922,0.977709711,70,40,35,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.446263945,0.848015982,0.042311012,0.977696588,70,40,30,25,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.389627469,0.848111702,0.044740345,0.977692728,60,50,30,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.446209071,0.848071561,0.042335473,0.977634061,60,50,35,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7fcf0beedae8>
30,2.446190896,0.848065386,0.042304275,0.977618623,60,50,35,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.44651797,0.848074649,0.043978202,0.977576166,70,50,30,25,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.446338984,0.847982017,0.042476732,0.977553009,70,50,35,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7fcf0beedae8>
30,2.446182156,0.848071561,0.043307394,0.977366201,60,40,35,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7fcf0beedae8>
30,2.449749342,0.847861596,0.043059004,0.977204867,70,50,35,25,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7fcf0beedae8>
30,2.445864592,0.848133316,0.045480832,0.97712613,70,40,30,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7fcf0beedae8>
30,2.446549784,0.848056122,0.047195988,0.977110692,60,50,30,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.445836125,0.848142579,0.043686929,0.977088306,60,40,35,20,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.407323146,0.848043772,0.04428212,0.976955534,60,50,35,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.448496555,0.847907912,0.044106611,0.976820446,60,40,35,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.447502774,0.847846157,0.043267336,0.976808095,60,40,35,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.445817984,0.847880122,0.04309113,0.976773358,70,50,35,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7fcf0beedae8>
30,2.446183694,0.848065386,0.048288229,0.976764867,60,40,30,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.449159282,0.84781528,0.043213017,0.976757919,70,50,35,25,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.37327042,0.847870859,0.04322159,0.976742481,60,50,35,25,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7fcf0beedae8>
30,2.442608968,0.848124052,0.048688211,0.976730902,70,40,30,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7fcf0beedae8>
30,2.447256066,0.847701034,0.043528511,0.976729358,60,40,35,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.446322003,0.847966578,0.043091515,0.976728586,70,50,30,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.446385464,0.847713385,0.043421604,0.976720095,70,40,35,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.446254412,0.848015982,0.043994509,0.976705428,60,40,30,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.447399083,0.847954228,0.044245634,0.97668613,60,40,35,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.448857374,0.847861596,0.043974483,0.976675323,70,50,30,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.448790407,0.847586788,0.044067429,0.976645989,70,50,35,20,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.446630803,0.848105526,0.05947219,0.976581147,60,40,35,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x7f90a8d6fae8>
30,2.166077682,0.847586788,0.043839532,0.976569568,60,50,35,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.432186572,0.847704122,0.044057829,0.976422901,70,40,35,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.433139476,0.847654718,0.044206163,0.976192866,60,50,30,20,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.451279155,0.846984682,0.044982304,0.976019181,70,50,35,20,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x7f90a8d6fae8>
30,2.483106097,0.8456971,0.11059679,0.966305969,70,50,30,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,2.485601972,0.84514131,0.117624308,0.965907652,60,40,30,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,2.449234435,0.84720391,0.197133062,0.961810241,60,40,35,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,2.937947675,0.788342602,0.286680511,0.923897605,60,50,30,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,2.583527578,0.844894292,0.291482574,0.914897657,70,50,35,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,2.49815622,0.844184115,0.795703348,0.91199288,60,40,35,25,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,2.887798808,0.796935741,1.656911035,0.854656135,70,40,30,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,7.078289629,0.56084826,1.891411722,0.806334777,70,40,30,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,3.078099451,0.561280541,1.047909999,0.805234775,60,50,30,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,3.191783325,0.56143184,0.70486375,0.779798094,70,50,30,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,2.918701809,0.588943473,1.29696281,0.764488379,60,40,30,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,3.358827811,0.56143184,1.470583447,0.658056802,70,40,30,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,7.068482782,0.56143184,2.449143943,0.645905831,60,50,35,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7f90a8d6fae8>
30,6.108235548,0.56143184,1.7312162,0.584575114,70,40,30,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x7fcf0beedae8>
30,2.446497053,0.848043772,0.041498202,0.978010764,60,50,30,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7fc2d0443730>
30,2.446104476,0.848074649,0.042269711,0.977986062,60,50,30,20,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f6701c02840>
30,2.445789492,0.848053035,0.04242578,0.977921992,60,40,30,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f1ade22cd08>
30,2.447598311,0.84795114,0.042805194,0.977875676,60,40,35,20,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f6701c02840>
30,2.446698523,0.848000543,0.042530389,0.977837851,60,50,30,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f6701c02840>
30,2.44933572,0.847858508,0.042703526,0.977799255,70,50,30,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f1ade22cd08>
30,2.446657392,0.847985105,0.042341201,0.977599324,70,50,30,25,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7fc2d0443730>
30,2.447363946,0.847997456,0.044720529,0.977583886,60,40,35,25,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f1ade22cd08>
30,2.446089603,0.848077737,0.042308538,0.97757771,70,40,35,20,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7fc2d0443730>
30,2.444307916,0.848093175,0.044692438,0.977559184,70,40,35,20,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7fc2d0443730>
30,2.478977435,0.846008961,0.050702608,0.977495114,60,50,30,25,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f1ade22cd08>
30,2.447487364,0.847907912,0.045306635,0.977446482,70,40,35,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f1ade22cd08>
30,2.466517108,0.846067627,0.052853025,0.97738164,60,40,30,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f1ade22cd08>
30,2.47955191,0.845907066,0.050969093,0.977368517,70,50,30,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7fe0f3441730>
30,2.445720192,0.848117877,0.043304997,0.977360798,60,50,35,20,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f6701c02840>
30,2.445356828,0.84579282,0.053802899,0.977254271,70,50,30,25,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f1ade22cd08>
30,2.47808152,0.846113943,0.052833188,0.977244236,70,50,30,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f6701c02840>
30,2.469632561,0.845922504,0.054421149,0.97717785,70,50,35,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f1ade22cd08>
30,2.449053864,0.847938789,0.04673475,0.977169359,60,40,35,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7fc2d0443730>
30,2.479131439,0.845987347,0.052148637,0.977088306,60,50,30,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f1ade22cd08>
30,2.479496833,0.846008961,0.05701285,0.976884516,60,40,35,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f6701c02840>
30,2.478272122,0.846086154,0.054901711,0.976804235,60,50,30,20,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f1ade22cd08>
30,2.416210835,0.847444753,0.044322651,0.976757919,60,40,35,20,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7fc2d0443730>
30,2.446712873,0.847858508,0.043946387,0.97672627,60,40,35,25,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f1ade22cd08>
30,2.469189902,0.845974996,0.053979511,0.976708516,70,40,35,20,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f6701c02840>
30,2.352270305,0.847667069,0.043918353,0.976530199,70,40,30,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f1ade22cd08>
30,2.439101806,0.847210086,0.046000317,0.976517077,60,40,30,20,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f6701c02840>
30,2.480837676,0.845570504,0.051994062,0.976089427,60,50,30,20,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7f6701c02840>
30,2.479724362,0.845752679,0.05709079,0.975828514,60,50,30,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7f6701c02840>
30,2.451198492,0.8472317,0.044384661,0.975796865,70,50,30,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7fc2d0443730>
30,2.422275669,0.845798995,0.059549764,0.974289283,60,40,35,20,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7fc2d0443730>
30,2.476161369,0.844835625,0.060672161,0.973526615,60,50,30,20,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f6701c02840>
30,2.481012829,0.845749592,0.080277197,0.973066544,60,50,30,25,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.451166624,0.847061875,0.06636059,0.972844999,60,40,35,25,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.416431534,0.845484047,0.072982536,0.972363314,70,40,30,20,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.426383891,0.844956046,0.079525773,0.972288437,70,50,30,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.484084023,0.845314222,0.092289242,0.970881206,70,40,35,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.451909046,0.84634861,0.094751798,0.966904216,70,50,30,20,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7fc2d0443730>
30,2.485190242,0.844724467,0.110722687,0.966265057,60,40,30,25,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.459820288,0.845768118,0.10289767,0.965424423,60,40,35,20,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.48407215,0.845203064,0.136873248,0.965021475,70,40,30,25,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.492285575,0.844471273,0.156968917,0.96316884,60,50,30,20,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.486908361,0.844357028,0.15557196,0.962953471,60,50,35,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.519187418,0.843338078,0.227699518,0.958830586,70,40,30,20,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.480005342,0.845925592,0.742858745,0.953674084,60,40,30,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7fc2d0443730>
30,2.643588829,0.801128872,0.330092737,0.9508905,60,40,30,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.519186064,0.83288304,0.294048918,0.945324103,70,40,30,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7fc2d0443730>
30,2.446428516,0.848068473,0.576008203,0.944826979,60,40,30,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x7fc2d0443730>
30,2.491158776,0.845598293,0.515534412,0.938332721,70,40,30,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f6701c02840>
30,3.046982993,0.584537289,0.295779285,0.922343707,60,50,30,20,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.476776957,0.845981171,0.939839833,0.921013669,70,40,30,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x7fc2d0443730>
30,2.653017116,0.837740032,0.522237323,0.917934435,60,50,35,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7fc2d0443730>
30,3.043474125,0.56396995,0.744226092,0.897057552,60,40,35,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7fc2d0443730>
30,2.734103993,0.838172314,0.623935815,0.88502623,70,50,30,25,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f1ade22cd08>
30,2.97539323,0.788660637,0.723860042,0.87781176,60,50,30,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7f6701c02840>
30,3.296671357,0.540330325,1.209614324,0.839400456,70,50,30,20,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x7fc2d0443730>
