round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
30,2.424221387,0.847901736,0.044213644,0.976705428,50,35,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x0000027B0D4872F0>
30,2.445763665,0.848065386,0.043525868,0.976696165,70,25,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x0000027B0D4872F0>
30,2.26115113,0.847812192,0.043752507,0.976683814,70,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x0000027B0D4872F0>
30,2.446607609,0.847614578,0.043807341,0.976676095,50,20,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x0000027B0D4872F0>
30,2.42614706,0.847858508,0.043566234,0.976641358,50,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x0000027B0D4872F0>
30,2.447832005,0.84771956,0.044285686,0.976611252,50,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,6.923756064,0.850848615,0.044469423,0.9765616,60,15,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000206FE9510D8>
30,2.446155292,0.848040684,0.043965245,0.976557217,60,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x0000027B0D4872F0>
30,2.447201561,0.847920263,0.043742655,0.976547182,50,35,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x0000027B0D4872F0>
30,2.445370395,0.847694859,0.043994325,0.97654255,50,35,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.448056147,0.847648543,0.04458201,0.976405919,60,35,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.448679205,0.847342858,0.044238781,0.97632255,70,30,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.447797377,0.847830719,0.044472296,0.976300164,60,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.445225192,0.847537385,0.045087832,0.976216795,60,30,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.446484257,0.848114789,0.043908632,0.976090199,50,35,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x0000020FEC9B5B70>
30,1.958912171,0.847497244,0.044528532,0.976033076,60,35,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x0000020FEC9B5B70>
30,2.447887324,0.847688683,0.044447185,0.976016093,50,35,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.448667515,0.847633104,0.044445471,0.976009918,60,35,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.014854341,0.847416963,0.044792752,0.975903391,60,35,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.479259625,0.846073803,0.05683161,0.975901075,60,20,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.157420551,0.847416963,0.044803669,0.975867882,70,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,1.930472445,0.847318156,0.045529325,0.975797637,50,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.113646881,0.847216261,0.045143218,0.975754409,70,30,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,1.988796283,0.847126717,0.045210443,0.975745917,70,35,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,2.438381157,0.847972754,0.048139492,0.975744373,60,35,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.098739362,0.847268753,0.045971184,0.975697286,60,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,1.899191215,0.847142156,0.046216652,0.975678759,60,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x0000027B0D4872F0>
30,4.709371316,0.850476563,0.048958181,0.97474515,70,30,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000206FE9510D8>
30,5.291520697,0.849761665,0.049537062,0.9746384,50,15,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000206FE9510D8>
30,2.448826452,0.847833806,0.055396234,0.973469492,50,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.450877223,0.847620753,0.058024001,0.972895947,50,35,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,22.70591006,0.850753665,0.055877954,0.9724966,50,30,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000206FE9510D8>
30,2.453657532,0.847444753,0.061195871,0.971696365,70,30,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.451268307,0.847790578,0.065302914,0.971340505,50,35,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000020FEB4E52F0>
30,2.486606864,0.845653872,0.074325775,0.971247101,50,20,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.453324504,0.847642367,0.065725276,0.971232435,60,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.486851306,0.845638434,0.077783576,0.968526043,60,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.453512497,0.847355209,0.086125516,0.967950183,60,35,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.452503971,0.847491069,0.091384014,0.967724779,70,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x0000027B0D4872F0>
30,2.486991839,0.845700188,0.098799736,0.966102179,70,35,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x0000020FEC9B5B70>
30,1450.252915,0.725761712,1.068003992,0.558684,70,30,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000206FE9510D8>
30,1402.992242,0.72379142,1.148508262,0.5352609,50,30,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000206FE9510D8>
30,7.068883439,0.56143184,7.232500332,0.485862849,70,35,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000269AE1C82F0>
30,7.068883439,0.56143184,8.389110808,0.479522205,70,30,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x0000020FEC9B5B70>
30,5.095022547,0.556221485,1.382411506,0.4754341,50,15,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000206FE9510D8>
30,2.336305593,0.847870859,0.043377753,0.976681498,70,35,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.365767422,0.848012894,0.044099743,0.97665448,70,20,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.446206971,0.84801907,0.04338572,0.976618972,70,20,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.445900214,0.848090087,0.043503709,0.976615112,60,25,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.446765683,0.848037596,0.043579464,0.976613568,50,35,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.446407508,0.848053035,0.043345285,0.976605077,50,30,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.447730433,0.847398437,0.043637164,0.976564936,70,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.446919279,0.847910999,0.043274461,0.976545638,70,30,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,7.083116104,0.850948095,0.044594139,0.9765398,70,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.391377893,0.847954228,0.043403857,0.976527112,50,35,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.446212346,0.847892473,0.043664024,0.976517077,50,25,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.445848803,0.848006719,0.043557513,0.97650241,70,35,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.445724832,0.848025245,0.043645705,0.976491603,60,30,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.44927231,0.847487981,0.043699627,0.976469217,60,35,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.446018009,0.848114789,0.043717486,0.97646227,60,35,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.445929842,0.848096263,0.043712438,0.976392796,60,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,7.611172142,0.850963414,0.044899775,0.97630095,50,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.448909705,0.847623841,0.04405653,0.976261567,50,20,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.44355083,0.847151419,0.044536108,0.976237638,60,35,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.447985625,0.847667069,0.044179541,0.976114129,70,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.431211185,0.84774735,0.044290038,0.97600683,70,30,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.448118882,0.847376823,0.044454689,0.975993707,70,35,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.449814311,0.84754356,0.044326677,0.975992163,50,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.448298068,0.847525034,0.044608785,0.975956655,50,25,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.44792546,0.84743549,0.044428201,0.97593504,70,20,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,1.799374823,0.847321244,0.045152292,0.975839321,70,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,1.7225382,0.847151419,0.045429091,0.975812303,70,30,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,8.138350819,0.850885332,0.0466228,0.97571003,50,15,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.439252785,0.847994368,0.04489909,0.975703461,50,30,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,1.852347655,0.847092752,0.045852053,0.97566718,70,25,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.436553473,0.848053035,0.04562492,0.975657917,50,35,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,1.858378503,0.847058787,0.046015044,0.975625496,50,30,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,1.871447721,0.847169945,0.0460252,0.975605426,70,30,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,1.69461522,0.847262577,0.045932513,0.975598478,60,35,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,1.854106987,0.846935278,0.046032185,0.975577636,60,35,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.444676272,0.848130228,0.045845285,0.975460303,70,30,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,1.785430997,0.847225524,0.046590167,0.975414759,50,20,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,1.663242973,0.847003208,0.046773436,0.975396232,60,30,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.429500286,0.848111702,0.045397056,0.97530746,70,30,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,7.607093793,0.850873113,0.046723354,0.9753036,60,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,4.496395561,0.850511789,0.048500765,0.9748833,70,20,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.448296693,0.847830719,0.047674492,0.974826547,50,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,5.192721259,0.850556195,0.04927805,0.97475207,70,35,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,4.334567802,0.850321949,0.049527153,0.9747318,50,35,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.44793915,0.848009807,0.048364973,0.974695319,70,30,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,2.447740718,0.847988193,0.047963469,0.97459574,60,20,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,5.083558134,0.850741446,0.049170583,0.97448605,50,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
30,2.449573495,0.847796754,0.050431499,0.974207458,60,30,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,7.579109484,0.850833297,0.050242616,0.9734661,50,25,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,2.448825368,0.847827631,0.065710351,0.973325913,60,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,9.4939123,0.850883782,0.050338168,0.97303665,50,30,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,14.54061228,0.850859284,0.051777789,0.97224253,70,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
30,135.3953473,0.850343406,0.264626797,0.964413,50,30,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
30,173.4667409,0.850377083,0.32799565,0.9641803,70,35,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
30,311.736684,0.850300491,0.53234961,0.9641635,60,30,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
30,234.010136,0.850321949,0.269587383,0.96387106,50,35,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
30,7.068883442,0.56143184,5.612284706,0.646108077,70,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
30,7.036185693,0.563460476,6.251427567,0.603452695,60,35,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
30,5.975674059,0.629256815,6.429883081,0.598337106,50,35,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
