round_epochs,val_loss,val_acc,loss,acc,hidden_layer,first_neuron,second_neuron,third_neuron,fourth_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,1.386732815,0.790276792,0.003987428,0.99880133,2,80,20,0,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.781022502,0.790188077,0.002860219,0.998983909,2,100,20,0,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.317433659,0.789877573,0.014107523,0.995975328,2,60,50,0,0,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.137206333,0.789478353,0.006815807,0.998063077,2,60,50,0,0,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.346974393,0.787925834,0.007635317,0.99795988,2,80,20,0,0,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.180437839,0.787837119,0.008194783,0.997697919,2,60,40,0,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.357829785,0.787704045,0.004059355,0.998737825,2,60,40,0,0,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,0.868755243,0.787171753,0.005480914,0.998340914,2,100,40,0,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,2.007833772,0.785841022,0.009111269,0.998063077,2,80,40,0,0,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.18551913,0.785707949,0.004187572,0.998745763,2,60,40,0,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.359961265,0.783090845,0.003199062,0.999063291,2,100,50,0,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.516625881,0.782469837,0.002453522,0.999118859,2,100,40,0,0,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.16700483,0.780562456,0.004159331,0.998674319,2,60,30,0,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.004322947,0.78047374,0.011379814,0.996967604,2,100,30,0,0,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.061328149,0.778477644,0.015609579,0.995530788,2,60,40,0,0,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.057480512,0.776658978,0.0126821,0.996610385,2,80,30,0,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,0.973184517,0.775505678,0.012819162,0.996681829,2,100,20,0,0,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.180125159,0.772489354,0.01562062,0.995983266,2,60,20,0,0,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.232203312,0.771424769,0.004861533,0.99853937,2,60,50,0,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.299217784,0.770005323,0.013747239,0.996435744,2,60,30,0,0,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.279517573,0.766678495,0.007695415,0.997896375,2,80,20,0,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.049804855,0.757230305,0.01245571,0.996515126,2,80,40,0,0,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.167130472,0.753814762,0.007428319,0.997904313,2,60,50,0,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.189436537,0.753770405,0.005893599,0.998190088,2,100,20,0,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,3.95724669,0.73496274,0.456357059,0.964928993,2,80,30,0,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,3.007854713,0.72742193,0.105061896,0.97819374,2,60,30,0,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,4.280084015,0.71912704,0.294486222,0.966508696,2,60,30,0,0,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,5.079802573,0.684838538,2.253050595,0.860216078,2,60,30,0,0,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,5.704439026,0.646069908,2.182933579,0.864185183,2,100,20,0,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,5.880559588,0.635157913,0.516482333,0.957022537,2,100,20,0,0,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,7.871012829,0.511666075,2.952418797,0.816825828,2,100,50,0,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,8.102660445,0.49729418,2.841956901,0.823208148,2,60,30,0,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.101183621,0.435326473,7.058424088,0.562080763,2,80,50,0,0,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.174387918,0.430801987,6.607329734,0.588308606,2,80,30,0,0,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510288,0.43075763,5.187722024,0.67773253,2,80,40,0,0,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.175105244,0.43075763,7.493532138,0.534582807,2,100,50,0,0,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.175105244,0.43075763,7.490297246,0.534582807,2,100,50,0,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510288,0.43075763,7.499503858,0.534582807,2,80,50,0,0,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510288,0.43075763,5.219507707,0.675525708,2,60,40,0,0,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.175105244,0.43075763,7.496097247,0.534582807,2,80,40,0,0,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510287,0.43075763,7.498163883,0.534582807,2,80,40,0,0,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591463,0.33081973,10.1956842,0.366300715,2,100,50,0,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591139,0.33081973,7.17296827,0.554372762,2,60,30,0,0,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.7859114,0.33081973,10.23988425,0.364578124,2,100,50,0,0,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591139,0.33081973,10.235617,0.364578124,2,80,40,0,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.7859114,0.33081973,9.256183325,0.425305423,2,80,30,0,0,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,14.38717311,0.107389993,14.6188475,0.092829416,2,60,40,0,0,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,14.38717816,0.107389993,14.58939474,0.093893136,2,80,30,0,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,14.38717816,0.107389993,14.58979932,0.093885198,2,60,40,0,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,1.562969,0.823766856,0.004905078,0.998555246,3,75,60,30,0,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.575922247,0.822613556,0.002636331,0.999039477,3,80,60,15,0,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.524080506,0.821460256,0.006901375,0.998237718,3,100,60,30,0,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.81846029,0.821105394,0.005425512,0.998467926,3,100,40,20,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.853821843,0.820573101,0.004248707,0.998658443,3,75,40,15,0,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.929414383,0.819153655,0.012847452,0.997396267,3,80,40,20,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.384985009,0.818843151,0.004139622,0.998690196,3,80,60,30,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.449746483,0.817556778,0.005036233,0.998579061,3,80,60,20,0,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.816028867,0.815427608,0.00412722,0.998698134,3,75,60,15,0,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.472428977,0.813742016,0.007759784,0.998213903,3,80,40,30,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.756157979,0.8136533,0.005813423,0.998364729,3,75,40,20,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.908776408,0.813564585,0.004601985,0.998563184,3,100,40,15,0,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.511677579,0.813387154,0.002903967,0.998999786,3,80,50,15,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.85635327,0.812145138,0.01227931,0.997046986,3,75,50,30,0,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.859494667,0.811967708,0.007916796,0.998229779,3,100,60,20,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.956309914,0.811612846,0.00416584,0.998666381,3,80,50,15,0,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.804918024,0.811080554,0.010630289,0.9973407,3,100,50,20,0,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.580596017,0.811080554,0.007355722,0.998229779,3,100,40,30,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,0.988175753,0.810858765,0.003889491,0.998737825,3,80,60,15,0,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.76534771,0.810459546,0.002765842,0.998975971,3,100,40,30,0,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.713573494,0.81037083,0.00924732,0.997896375,3,80,50,15,0,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.998368797,0.810237757,0.004698496,0.998602875,3,80,60,15,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.286974143,0.810104684,0.00327082,0.998975971,3,80,50,30,0,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.578167634,0.809572392,0.002641627,0.999063291,3,75,50,20,0,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.258440822,0.808862669,0.00296029,0.99893628,3,80,40,30,0,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,2.03653523,0.808729595,0.007909894,0.997983695,3,100,50,15,0,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.801965256,0.808507807,0.004212703,0.998666381,3,100,60,30,0,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.513068607,0.807354507,0.002814548,0.999031539,3,80,50,30,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.270741934,0.807221434,0.004347778,0.998721948,3,80,60,15,0,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.322110978,0.806600426,0.002832538,0.999007724,3,75,60,30,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.156543547,0.806600426,0.003338366,0.998864836,3,75,50,30,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.7303687,0.80651171,0.007641408,0.998332976,3,100,60,30,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.867665662,0.805801987,0.006746076,0.998332976,3,80,50,20,0,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.866162425,0.805535841,0.004140779,0.998721948,3,80,50,15,0,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.494855843,0.805269695,0.002534171,0.999110921,3,75,50,30,0,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.570985938,0.803451029,0.002747282,0.998999786,3,100,40,30,0,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.713105923,0.803096167,0.003075723,0.999007724,3,80,40,15,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.247367616,0.803007452,0.003075772,0.998983909,3,100,40,15,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.668261147,0.802563875,0.009817138,0.997991633,3,75,60,15,0,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.453215498,0.801987225,0.004238451,0.998634628,3,80,40,20,0,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.437567015,0.801809794,0.002626623,0.999063291,3,100,50,30,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.496148315,0.801321859,0.002492034,0.999095044,3,80,60,30,0,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.900383933,0.800833925,0.002587824,0.99907123,3,100,50,15,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.319185625,0.800257275,0.003645137,0.998769578,3,75,40,20,0,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.554120597,0.800168559,0.002686098,0.999015662,3,100,50,30,0,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.225993024,0.799858055,0.003214386,0.99893628,3,80,50,30,0,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.156664573,0.799237048,0.00812415,0.997753487,3,75,50,30,0,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.59371732,0.799059617,0.002382449,0.999087106,3,100,40,30,0,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.437385203,0.798527324,0.004187857,0.998690196,3,100,40,20,0,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.28216861,0.798394251,0.003058545,0.998968033,3,75,60,20,0,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.78951804,0.798128105,0.006472445,0.998245656,3,100,60,30,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.388349038,0.797906317,0.003942733,0.998674319,3,75,50,15,0,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.388762656,0.79706352,0.003976256,0.998785454,3,100,60,15,0,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.258814448,0.796930447,0.003469597,0.998833083,3,100,60,20,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.228227839,0.796841732,0.005327992,0.9983171,3,75,40,15,0,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.089958289,0.796442512,0.005181294,0.998507617,3,80,40,15,0,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.268067188,0.796087651,0.003480101,0.998817207,3,80,40,20,0,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.333708602,0.795422285,0.003711548,0.99880133,3,80,50,30,0,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.155405851,0.795244855,0.003353395,0.998896589,3,100,50,20,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.303379799,0.795023066,0.003162448,0.998960095,3,100,40,30,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.283801748,0.794801278,0.009673558,0.998579061,3,75,60,15,0,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.178531896,0.794579489,0.003640099,0.998761639,3,100,50,30,0,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.727049338,0.793958481,0.002857442,0.998991847,3,100,60,15,0,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,0.9915527,0.793825408,0.004068948,0.998777516,3,80,40,15,0,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.710573058,0.792494677,0.002686656,0.999047415,3,100,50,20,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.716287678,0.791784954,0.004040831,0.998658443,3,75,50,15,0,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.409504695,0.791563165,0.004726076,0.998444111,3,75,60,15,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.476702569,0.791297019,0.00303064,0.999031539,3,100,50,30,0,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.852095589,0.790764727,0.013434047,0.997412144,3,80,60,20,0,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.464075925,0.790676011,0.003729414,0.998833083,3,80,50,20,0,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.371692682,0.788635557,0.00342063,0.998864836,3,75,60,20,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.343866901,0.787216111,0.003575753,0.998856898,3,80,40,20,0,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.150777008,0.786550745,0.004252009,0.998721948,3,100,50,15,0,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.146652732,0.786062811,0.003111657,0.998968033,3,100,40,30,0,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.358518833,0.781804471,0.002772503,0.9990236,3,100,50,30,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.205427744,0.781715756,0.003376157,0.998793392,3,100,40,15,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.148341687,0.778655075,0.008912443,0.997634414,3,75,60,20,0,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.328537159,0.778122782,0.003706131,0.998745763,3,100,40,15,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.069265329,0.77603797,0.010936755,0.996975542,3,80,60,20,0,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,0.925931659,0.774929028,0.008878959,0.997531217,3,100,40,20,0,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.575605031,0.768630234,0.002566072,0.998983909,3,75,40,30,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.236015301,0.765880057,0.00462697,0.998499679,3,75,60,20,0,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,1.096993079,0.765125976,0.00370278,0.998825145,3,100,60,15,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
50,2.027046461,0.743612491,0.051754616,0.988251451,3,80,60,30,0,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,5.972789642,0.62943577,3.564282662,0.776166321,3,75,60,30,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.175105244,0.43075763,7.496340703,0.534582807,3,100,50,20,0,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510287,0.43075763,7.499297207,0.534582807,3,80,60,30,0,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510287,0.43075763,7.501638758,0.534582807,3,75,50,30,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510288,0.43075763,7.501638778,0.534582807,3,100,50,15,0,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.175105244,0.43075763,7.498229811,0.534582807,3,80,50,20,0,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510287,0.43075763,7.500625397,0.534582807,3,80,60,30,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510288,0.43075763,7.500959408,0.534582807,3,75,40,20,0,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510287,0.43075763,6.130531277,0.61528264,3,100,50,20,0,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510288,0.43075763,7.501353057,0.534582807,3,100,50,15,0,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510287,0.43075763,7.498584424,0.534582807,3,100,40,30,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510288,0.43075763,7.500479014,0.53461456,3,75,50,15,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510287,0.43075763,7.501638761,0.534582807,3,75,40,20,0,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.175105244,0.43075763,7.50164035,0.534582807,3,80,60,20,0,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,9.17510288,0.43075763,7.501638773,0.534582807,3,75,60,15,0,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591463,0.33081973,10.21804014,0.365189366,3,100,50,15,0,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.7859114,0.33081973,10.23886152,0.364578124,3,100,40,20,0,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.7859114,0.33081973,10.24017208,0.364578124,3,100,60,20,0,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.7859114,0.33081973,10.23816971,0.364617815,3,80,50,20,0,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591139,0.33081973,10.24091779,0.364578124,3,80,50,20,0,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591139,0.33081973,10.2355316,0.364578124,3,75,40,20,0,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591139,0.33081973,10.23858592,0.364721012,3,100,50,30,0,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591463,0.33081973,10.21756368,0.364879776,3,75,40,30,0,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.7859114,0.33081973,10.23912726,0.364578124,3,80,50,30,0,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,10.78591463,0.33081973,10.22376591,0.364578124,3,75,60,30,0,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,13.15743932,0.183685238,6.772333107,0.576782326,3,100,50,20,0,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,14.38717311,0.107389993,14.62145857,0.092702404,3,75,40,30,0,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,14.38717816,0.107389993,14.59887173,0.093805816,3,100,60,30,0,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,14.38717816,0.107389993,13.83599577,0.139799798,3,80,40,15,0,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
50,1.439707875,0.829799503,0.004170545,0.998618752,4,80,60,30,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.7133217,0.825496806,0.004518991,0.998618752,4,80,60,30,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.484544895,0.824698368,0.002828295,0.998999786,4,90,60,30,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.458726383,0.823145848,0.002748011,0.999015662,4,75,60,30,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.598799757,0.821903833,0.004088212,0.99862669,4,80,60,40,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.699984318,0.819819021,0.004350195,0.998721948,4,90,60,30,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.650142442,0.819597232,0.003002426,0.998928342,4,75,60,30,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
50,1.77256943,0.817955997,0.009560349,0.997666167,4,80,50,40,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.583245678,0.817246274,0.010810538,0.997483588,4,90,50,40,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
50,1.505571778,0.816137331,0.002849557,0.998952156,4,75,50,30,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
