round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,0.931775867,0.789079134,0.018531332,0.99530058,80,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,4.131087049,0.740374379,0.285919661,0.973168854,100,50,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.038273522,0.765791341,0.016696252,0.995411715,80,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.031187439,0.790232434,0.010107059,0.997285133,80,40,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.037372749,0.805580199,0.004163346,0.998706072,60,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.032725877,0.803007452,0.003696359,0.998833083,100,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,5.19133655,0.677918737,1.147818169,0.927405079,80,50,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,5.214776953,0.676410575,1.812548546,0.886737634,100,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,0.953371232,0.789700142,0.020049237,0.994736967,60,50,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.025594336,0.792539035,0.003828264,0.998841021,80,40,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.997910892,0.79746274,0.003789102,0.998809269,80,50,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.244809291,0.791119588,0.003357395,0.998912465,60,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.962969335,0.764371895,0.019069141,0.995252951,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.964153486,0.806777857,0.007868079,0.998142459,80,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.636256634,0.812677431,0.004764744,0.998642566,100,50,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.628491571,0.820883605,0.007136332,0.998237718,60,50,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.060216333,0.787437899,0.007300228,0.998023386,80,50,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.711104494,0.798172463,0.007651287,0.998221841,100,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.738932696,0.811967708,0.005287717,0.998571122,100,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,0.957328655,0.793381831,0.007383412,0.997896375,80,50,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.849470182,0.809439319,0.007644678,0.998166274,100,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.734390231,0.806866572,0.004473242,0.998737825,100,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,3.128044236,0.745431157,0.162276381,0.983480587,80,40,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.660473487,0.805447126,0.004740317,0.998618752,60,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,0.994575634,0.785397445,0.007533227,0.99795988,80,50,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.108574696,0.814540454,0.004351572,0.998610813,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.985380037,0.778522001,0.0087505,0.997412144,60,50,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,5.038334758,0.687411285,1.816233363,0.887317124,80,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.628142542,0.803850248,0.003215041,0.99893628,80,40,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.958991568,0.780606813,0.012169712,0.996380177,60,40,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.955066789,0.758427963,0.006850302,0.998071015,100,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,4.678640327,0.709634493,0.886813871,0.944980274,80,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.342728425,0.803983322,0.003134298,0.998983909,100,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,2.021508737,0.802696948,0.00824639,0.998039262,100,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.589449667,0.809173172,0.007929364,0.998174212,100,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.935255117,0.811036196,0.011578591,0.997824931,100,50,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,2.035632719,0.81307665,0.010970879,0.997682043,80,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.528102268,0.808507807,0.00468178,0.998769578,100,50,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,0.990152222,0.794224627,0.004617734,0.998618752,60,50,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.916219112,0.781715756,0.008314615,0.997705858,100,50,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.988615116,0.76716643,0.016037402,0.99574512,100,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.970211921,0.813875089,0.013278876,0.997642352,100,40,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,2.536163466,0.750709723,0.070620043,0.98284553,60,40,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,2.887848676,0.737624202,0.21431531,0.974986703,100,50,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,3.434583541,0.747028034,0.143328822,0.982504187,80,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.047742487,0.794135912,0.008474793,0.997555032,100,30,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.363712732,0.816536551,0.003662501,0.998888651,60,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,2.148988556,0.807132718,0.011708687,0.997666167,100,50,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.687074109,0.788280696,0.007592202,0.998110706,60,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,4.081287299,0.741882541,0.155604705,0.977939717,80,30,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.431225281,0.823855571,0.007796469,0.998110706,60,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,5.003301644,0.689584812,0.748630945,0.951561049,100,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,0.985627421,0.782514194,0.008791027,0.997507402,80,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.967714356,0.784554649,0.019310284,0.995133878,60,50,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.336574373,0.800479063,0.003418602,0.998912465,80,50,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.563676872,0.811302342,0.003231779,0.998999786,80,40,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,2.146554057,0.824387864,0.010384209,0.997809054,60,40,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.918136003,0.812012065,0.007466071,0.998364729,100,40,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.012702292,0.788635557,0.003611062,0.998872774,100,40,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,3.911097922,0.738378282,0.285097625,0.977606312,60,40,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,4.118902843,0.744366572,0.312549588,0.975994856,100,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.687323064,0.828557488,0.016268998,0.995173569,60,40,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.473660656,0.811790277,0.021564163,0.994475007,60,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.675479106,0.78162704,0.024874805,0.993300152,80,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.344336942,0.772356281,0.043862644,0.989696205,100,40,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.92007172,0.771779631,0.052997275,0.989243727,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,2.27762146,0.759182044,0.107590516,0.976534654,80,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.673669795,0.758206175,0.036320873,0.988378462,80,40,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.32129492,0.754657559,0.146476224,0.973978551,80,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.828810996,0.754036551,0.085051143,0.977328475,60,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,3.111977946,0.752617104,0.509114878,0.955839743,80,50,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,3.813126321,0.747249823,0.286765432,0.978408072,60,50,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,2.289120359,0.740951029,0.24973432,0.974804125,100,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,1.746734839,0.740330021,0.108650195,0.976836306,100,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,4.166968852,0.740196948,0.486465467,0.969485525,60,40,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,1.359995726,0.74015259,0.147381784,0.978344566,60,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,3.890242493,0.738644429,0.280868669,0.977852397,100,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,1.230462769,0.737180625,0.134050555,0.9743834,80,40,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.416512505,0.735672463,0.053419138,0.986243084,80,40,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,4.275651177,0.734696593,0.576867973,0.957086042,80,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,2.490313003,0.73128105,0.387307361,0.964119295,100,40,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,4.332669032,0.731192335,0.35858956,0.968477372,60,30,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,2.746665286,0.730083392,0.203002801,0.962698356,60,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,2.966210853,0.7283978,0.397729425,0.960562978,80,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,2.668190898,0.728309084,0.464838618,0.961444119,100,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.325577741,0.726046842,0.119170496,0.978233431,80,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,4.474681298,0.722365153,0.818713822,0.949020822,80,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,4.54294298,0.718106813,0.67823564,0.954267978,60,40,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,1.540822921,0.70408978,0.432604463,0.955665103,80,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.242335463,0.696726402,0.339012201,0.924515571,60,40,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,1.445071536,0.693931867,0.23951758,0.950513205,60,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,5.177752299,0.678761533,1.381946878,0.911965262,60,50,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.196491363,0.677563875,1.798005043,0.886761449,60,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.250597193,0.67419269,2.143390706,0.866114167,80,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,5.267837446,0.673172463,2.545208892,0.841378708,60,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.284996522,0.672107878,1.97300997,0.876354457,100,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,5.329549334,0.669313343,2.238720352,0.861105157,100,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.338618654,0.66878105,1.816751724,0.887261556,60,50,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.383661227,0.665986515,1.81611478,0.887317124,80,50,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.404266852,0.664522711,1.812139039,0.887571146,100,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.448747018,0.661949965,1.790389464,0.888920642,80,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,5.521115339,0.657425479,2.514359593,0.842529748,100,50,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,5.557396909,0.655207594,2.928849538,0.81827852,80,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.579560729,0.653832505,2.579802732,0.839751375,80,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.593859962,0.652945351,2.162630705,0.864963127,80,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,5.608315467,0.65201384,2.2228547,0.862089495,80,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,5.649626962,0.649485451,2.153122601,0.866415819,80,40,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.769661601,0.641988999,3.031255869,0.811610424,60,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,5.800830721,0.640081618,1.546130018,0.902042501,60,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,1.515206187,0.542583392,0.592607118,0.88041882,80,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,7.775208022,0.517610007,3.064160242,0.809284529,60,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,7.789539065,0.516634138,2.702269523,0.831503576,100,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,8.045116955,0.500842796,6.75476284,0.580902257,100,50,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,8.053328037,0.500354862,6.701769274,0.583077326,80,40,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,8.119819531,0.496229595,4.960138233,0.691537075,60,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,9.175102901,0.43075763,5.557405744,0.654767291,80,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,9.175102859,0.43075763,5.402769537,0.663896232,80,50,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,9.175102859,0.43075763,5.606154401,0.651488811,100,40,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,9.175102859,0.43075763,3.334727497,0.792336453,80,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,9.175102901,0.43075763,6.690832058,0.584601462,60,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,9.175102859,0.43075763,7.501263094,0.534582807,100,40,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,9.175102901,0.43075763,6.598435381,0.590261405,60,40,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,9.176532783,0.430668914,7.053584935,0.561477459,100,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,9.365282707,0.418958481,8.821899448,0.451215737,100,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,10.78519643,0.330864088,8.136145008,0.494621863,100,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,10.78591139,0.33081973,8.66960931,0.461860875,100,50,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,10.78591139,0.33081973,8.082810169,0.497884467,60,50,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,10.78591138,0.33081973,4.899249318,0.694950505,100,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,10.78591138,0.33081973,7.684548893,0.522572297,60,50,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,10.78591138,0.33081973,10.16778624,0.368690116,100,50,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,10.78591141,0.33081973,10.2266741,0.365078231,100,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,10.78591138,0.33081973,8.247395382,0.487318711,100,40,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000001A0ACA80C80>
50,10.78591138,0.33081973,10.23788685,0.364625753,60,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000001A0ACA80EA0>
50,10.92961868,0.321903833,4.84485209,0.6982528,80,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000001A09D099EA0>
50,1.870429529,0.833348119,0.003612798,0.998769578,100,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.593558189,0.830464869,0.004121757,0.998634628,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.926765513,0.827803407,0.00559661,0.998293285,100,50,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.667356775,0.827271114,0.006699038,0.998301223,80,50,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.781096394,0.825896026,0.006249833,0.998237718,100,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.663976138,0.824299148,0.006461545,0.998459987,80,40,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.85639578,0.821859475,0.007505481,0.998301223,60,40,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.710626597,0.821815117,0.005584938,0.998285347,100,40,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.026670566,0.821061036,0.005777105,0.998293285,100,50,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.972483793,0.820306955,0.007618087,0.998055139,100,50,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.793876063,0.820085167,0.006464015,0.998356791,80,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.701388801,0.820040809,0.006518155,0.998356791,100,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.865715273,0.81906494,0.006335219,0.998475864,80,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.959485089,0.816713982,0.005793864,0.998364729,100,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.32443308,0.816492193,0.024918861,0.996904098,100,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.762391369,0.816447835,0.003107183,0.998968033,100,50,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.830273636,0.81635912,0.003749345,0.998785454,80,40,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.763446944,0.815471966,0.011129405,0.997832869,80,40,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.811173598,0.815028389,0.005894189,0.998285347,60,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.823376016,0.814141235,0.007457133,0.998229779,100,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.439055276,0.813520227,0.015915962,0.997634414,60,40,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.740682435,0.812899219,0.01177854,0.997610599,80,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.681710216,0.812766146,0.011437718,0.997555032,80,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.838474446,0.812721789,0.005331147,0.998467926,100,40,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
