round_epochs,val_loss,val_acc,loss,acc,hidden_layer,first_neuron,second_neuron,third_neuron,fourth_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
30,1.727569112,0.846848822,0.046838436,0.975598478,1,60,0,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,1.713839511,0.846765453,0.048430355,0.975073565,1,50,0,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,1.808118668,0.846296119,0.050103889,0.97472774,1,30,0,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.485269535,0.845805171,1.292267705,0.892033051,1,60,0,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,2.494618126,0.845227766,2.099387492,0.843373587,1,50,0,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,2.494290835,0.845215415,2.396933521,0.835114694,1,60,0,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,2.447105866,0.847914087,0.042942198,0.977498201,1,60,0,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.446753898,0.847938789,0.043299297,0.976890691,1,30,0,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.448911911,0.847830719,0.04328657,0.976854411,1,30,0,0,0,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.423383564,0.848080824,0.043627056,0.976828937,1,30,0,0,0,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.432614017,0.847858508,0.043614036,0.9767942,1,40,0,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.42099988,0.847870859,0.044119295,0.976691533,1,60,0,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.442845985,0.848015982,0.0437516,0.976636726,1,50,0,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.449962449,0.847142156,0.045095923,0.976071672,1,40,0,0,0,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.449113534,0.847222437,0.045587689,0.976055462,1,60,0,0,0,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.451010576,0.847040261,0.046945178,0.975841637,1,30,0,0,0,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,1.735710206,0.846734576,0.048385677,0.975282758,1,60,0,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,1.799390963,0.846617242,0.048176092,0.975197846,1,40,0,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,1.745668755,0.84572489,0.050028713,0.974733143,1,30,0,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.488127852,0.84562917,0.086464129,0.970476714,1,40,0,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,2.486304589,0.845551977,0.093242664,0.969971871,1,50,0,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,2.485047537,0.845706363,0.193980929,0.960885467,1,40,0,0,0,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,2.26107154,0.847812192,0.043296797,0.976804235,1,60,0,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.307473979,0.84778749,0.044264851,0.976595042,1,30,0,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.450242035,0.847003208,0.045398062,0.975957426,1,40,0,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.042543187,0.846533874,0.047953461,0.975122197,1,40,0,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.455263906,0.847494156,0.085391211,0.971423874,1,30,0,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,3.746093278,0.850948095,0.042595501,0.97780776,2,60,25,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.447723172,0.847877034,0.04294909,0.977310622,2,70,30,0,0,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.446404227,0.847982017,0.042875687,0.977271254,2,50,35,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.441932384,0.848080824,0.042992298,0.977226482,2,60,25,0,0,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,SELU
30,6.353614207,0.850925148,0.043043219,0.97719425,2,50,35,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.423406987,0.847839982,0.043255377,0.977025007,2,60,20,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.446571975,0.847929526,0.043422414,0.976988727,2,70,30,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.327051302,0.847886298,0.043206132,0.976962481,2,60,35,0,0,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,SELU
30,5.004396505,0.850885332,0.043475245,0.9768854,2,60,15,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.446333089,0.848040684,0.044325713,0.976879112,2,70,20,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.445175442,0.848077737,0.043352864,0.976794972,2,50,20,0,0,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.447366037,0.847877034,0.043524111,0.976714691,2,60,35,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.449390323,0.847586788,0.0437606,0.976684586,2,50,30,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,SELU
30,2.445798703,0.848102438,0.043555105,0.976683814,2,70,30,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.44610383,0.848034508,0.044321444,0.976582691,2,60,20,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.4798569,0.845814434,0.053235999,0.976135743,2,50,25,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,SELU
30,6.6884694,0.850839376,0.047304679,0.9760132,2,60,25,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,SELU
30,1.981483262,0.847481806,0.044628619,0.975901847,2,70,35,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,SELU
30,2.01726591,0.847370647,0.045392606,0.975875602,2,60,35,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,SELU
30,2.019575657,0.847139068,0.044836963,0.975857075,2,50,30,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,SELU
30,2.120553193,0.847305805,0.045779816,0.975840093,2,60,30,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,SELU
30,4.549613072,0.850358665,0.048646342,0.97529745,2,50,20,0,0,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,SELU
30,4.945936992,0.850935876,0.047360195,0.9751604,2,60,25,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,SELU
30,2.448908323,0.848003631,0.047542684,0.97497553,2,50,20,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,SELU
30,14.4341138,0.850346446,0.058948548,0.9699993,2,50,20,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.487622844,0.845626083,0.073576793,0.968563868,2,60,20,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.487486522,0.845660048,0.084319848,0.968241973,2,60,35,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.485270946,0.845610644,0.084753829,0.967893832,2,60,25,0,0,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.455453847,0.847596051,0.099692317,0.96724155,2,60,30,0,0,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.455577526,0.847568262,0.082870806,0.967114953,2,60,20,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.485426589,0.845798995,0.098807827,0.966332215,2,60,30,0,0,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,SELU
30,23.95034478,0.850253046,0.065454652,0.96470964,2,70,15,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.488989473,0.845551977,0.127818647,0.964660983,2,70,35,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.48716025,0.84558903,0.141745112,0.963949262,2,50,25,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.459405202,0.847404612,0.158592178,0.962680979,2,60,35,0,0,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,SELU
30,2.487550878,0.845666223,0.206139939,0.957057459,2,70,25,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,SELU
30,532.8614434,0.847275436,0.228386218,0.9475392,2,70,35,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,SELU
30,275.2213257,0.84297967,0.427298074,0.86385375,2,60,25,0,0,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.068885653,0.56143184,6.922644074,0.565008198,2,60,25,0,0,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.068885653,0.56143184,7.285794258,0.543990823,2,60,20,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.075803441,0.561002646,7.376342873,0.538571093,2,50,35,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,SELU
30,3.253932678,0.56143184,1.446707324,0.534046032,2,70,20,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.07376075,0.561129243,7.422084942,0.532717538,2,50,30,0,0,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.068885653,0.56143184,7.539270172,0.527689177,2,70,25,0,0,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.079882213,0.560749453,7.90954441,0.508858684,2,50,35,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.068883431,0.56143184,8.116140589,0.494772481,2,70,25,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,SELU
30,2.902577131,0.56143184,4.476074875,0.493418513,2,50,20,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.068883431,0.56143184,8.216864106,0.488471977,2,70,25,0,0,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,SELU
30,7.068883429,0.56143184,8.336418542,0.482196947,2,50,25,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,SELU
30,6.67064603,0.556219995,1.472923195,0.44155714,2,70,30,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,SELU
30,135.4356197,0.556221485,1.444559663,0.4415066,2,70,15,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,SELU
30,43.1060768,0.556219995,1.483921951,0.43309996,2,60,15,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,SELU
30,2.446003493,0.848056122,0.041999349,0.977839395,2,50,20,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.479307373,0.845978083,0.04928295,0.977793079,2,70,30,0,0,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.446201863,0.848028333,0.042392855,0.977762202,2,60,25,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.446736896,0.848046859,0.042087154,0.977691184,2,50,35,0,0,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.446320333,0.848012894,0.042711975,0.977670342,2,50,25,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.447202696,0.847839982,0.04283096,0.977573851,2,60,25,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,6.694668719,0.850850105,0.043484215,0.97755367,2,50,35,0,0,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,9.170312543,0.850885332,0.043840346,0.977288,2,70,20,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.337588034,0.847954228,0.043466757,0.977207183,2,70,30,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.421737722,0.848034508,0.043343355,0.977043534,2,60,20,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,6.613824244,0.850966454,0.042880007,0.9770362,2,60,25,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.446591583,0.848046859,0.043964629,0.976937779,2,60,20,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.447062385,0.847839982,0.043011098,0.976937007,2,70,30,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,5.621763929,0.850689352,0.044495136,0.97693056,2,50,35,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,2.447209532,0.847846157,0.043322288,0.976882972,2,60,20,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,2.448669099,0.84765163,0.043517007,0.976844376,2,50,30,0,0,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,2.414055946,0.847667069,0.043366311,0.976841288,2,70,25,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,2.478655621,0.846089241,0.051816012,0.97682199,2,60,30,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,ReLU
30,2.447262742,0.84763928,0.044352538,0.976753288,2,50,25,0,0,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,2.227794642,0.847630016,0.044923829,0.976407462,2,60,25,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,2.423658809,0.84781528,0.044693647,0.976260795,2,70,20,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,ReLU
30,2.47949599,0.846021311,0.056467991,0.975996023,2,60,25,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,ReLU
30,2.128849036,0.847364472,0.045712325,0.975798409,2,60,25,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,2.450129276,0.847648543,0.049483978,0.975209425,2,60,25,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,ReLU
30,2.481478998,0.845752679,0.061009932,0.97514767,2,70,25,0,0,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,ReLU
30,2.31799636,0.849799931,0.048674241,0.9748271,2,70,30,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,3.037630576,0.85031122,0.048854562,0.97475666,2,70,25,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,ReLU
30,11.42993353,0.850729167,0.048013026,0.9744968,2,70,35,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,ReLU
30,2.482058068,0.845731065,0.064466382,0.974069282,2,60,20,0,0,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,ReLU
30,2.481319549,0.845873101,0.06550914,0.973549773,2,60,35,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,ReLU
30,23.7590727,0.849897861,0.057873305,0.9714901,2,60,35,0,0,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,ReLU
30,2.492610806,0.844767695,0.236107252,0.932238323,2,70,20,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,2.524374924,0.845653872,0.319996128,0.916830573,2,50,20,0,0,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,6.014040002,0.62504207,1.029556276,0.901053841,2,70,35,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,2.782865755,0.808999484,0.375808331,0.888486798,2,60,35,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,4.921859568,0.726028085,0.369145628,0.84262335,2,50,15,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,48.47980264,0.804611742,0.375684331,0.8425992,2,50,30,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,4.601825851,0.556221485,0.448004139,0.80784464,2,70,15,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,3.006084303,0.814097319,0.845767795,0.767383894,2,50,35,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,3.23070876,0.56143184,0.878493512,0.757131102,2,70,35,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,5.046711252,0.805041909,0.784163197,0.6620678,2,50,35,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,6.169341624,0.56143184,2.222229639,0.538711585,2,60,30,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,7.068883439,0.56143184,4.074992454,0.535899439,2,50,25,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,4.909539768,0.556200087,1.239974239,0.52509904,2,70,30,0,0,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,6.094524263,0.56143184,1.946293641,0.514181151,2,70,25,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,7.068883439,0.56143184,5.841507491,0.500197614,2,60,30,0,0,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,ReLU
30,2.445923897,0.848093175,0.04161628,0.978067887,2,60,35,0,0,32,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.445990778,0.84805921,0.04187261,0.977819325,2,70,20,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.446808684,0.848068473,0.042052329,0.977803886,2,50,25,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.446568782,0.847988193,0.042011079,0.977764518,2,60,35,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.445788263,0.848083912,0.04234182,0.977752167,2,50,20,0,0,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.445277609,0.848170368,0.041911998,0.977746763,2,50,25,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.447479628,0.847917175,0.043091781,0.977742132,2,60,35,0,0,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.445580607,0.848096263,0.041838783,0.977716658,2,50,20,0,0,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.446421446,0.847938789,0.042453456,0.977607816,2,70,30,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.417002785,0.848031421,0.042383583,0.977583114,2,70,25,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,9.580496438,0.850859284,0.04314101,0.9774947,2,50,35,0,0,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.446829737,0.847994368,0.043773275,0.977431815,2,60,25,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.422883084,0.847833806,0.042818358,0.977302903,2,50,20,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,6.655683551,0.850937366,0.044013109,0.97729266,2,70,25,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.447232119,0.847886298,0.043556213,0.977087534,2,50,30,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,LeakyReLU
30,2.444037572,0.847954228,0.044815906,0.976974832,2,50,35,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.446335133,0.847802929,0.043079749,0.976963253,2,70,25,0,0,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.446746074,0.84785542,0.043302943,0.976867533,2,50,25,0,0,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.446819914,0.84778749,0.043409851,0.976760235,2,50,25,0,0,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.47607195,0.845866925,0.055166738,0.976688445,2,70,35,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.277897159,0.847444753,0.044110003,0.976424445,2,70,35,0,0,256,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.479095124,0.845826785,0.052392049,0.97637041,2,70,20,0,0,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.228999555,0.8474077,0.045741006,0.975851672,2,60,35,0,0,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.096696414,0.847441665,0.045164281,0.975797637,2,60,30,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.475604594,0.846024399,0.057406075,0.975765987,2,70,30,0,0,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,4.86774552,0.85060364,0.048068146,0.97563654,2,50,25,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,5.897989499,0.850631177,0.047011549,0.9751478,2,60,25,0,0,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.480236325,0.845848399,0.061610708,0.974962407,2,60,30,0,0,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,5.152039777,0.850674093,0.048144277,0.9749086,2,60,35,0,0,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,LeakyReLU
30,2.4830168,0.845558153,0.060796692,0.974828863,2,70,25,0,0,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.484268013,0.845678574,0.065963898,0.974664441,2,70,20,0,0,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.481940669,0.845836048,0.061887714,0.974352581,2,60,35,0,0,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,2.449083981,0.847682508,0.058524039,0.973774405,2,60,30,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,31.13384356,0.85041225,0.055448539,0.9726857,2,50,15,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,18.83055908,0.850299001,0.053397723,0.97254103,2,60,30,0,0,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,LeakyReLU
30,7.562171794,0.530817043,2.892294862,0.796018687,2,60,30,0,0,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,7.068883442,0.56143184,3.195177926,0.775898297,2,70,25,0,0,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,7.069182048,0.561413314,6.834208294,0.567249887,2,60,30,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,7.068883439,0.56143184,6.838958039,0.563502932,2,60,35,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,7.068933207,0.561428752,7.02642659,0.555819127,2,70,30,0,0,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,7.068883439,0.56143184,7.313182815,0.540593553,2,70,30,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,7.068883439,0.56143184,7.490014787,0.529337251,2,50,20,0,0,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,7.068883439,0.56143184,7.550778522,0.524799066,2,60,35,0,0,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,LeakyReLU
30,2.44620353,0.848071561,0.042917031,0.97746578,2,70,30,0,0,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,ELU
30,2.446307659,0.847932613,0.042934201,0.977347675,2,70,35,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,ELU
30,2.446107015,0.848080824,0.043088373,0.977343815,2,70,35,0,0,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,ELU
30,2.446413318,0.848074649,0.042950229,0.977292868,2,70,30,0,0,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,ELU
30,2.446537971,0.847920263,0.043496118,0.976849007,2,70,20,0,0,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,ELU
30,7.280145799,0.85089606,0.043800113,0.9767538,2,60,15,0,0,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,PReLU
30,2.448166121,0.847704122,0.043764019,0.976742481,2,70,35,0,0,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,SELU
30,2.424221387,0.847901736,0.044213644,0.976705428,2,50,35,0,0,256,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,ELU
30,2.445763665,0.848065386,0.043525868,0.976696165,2,70,25,0,0,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,ELU
